Enable,Playlist Name,Channel Name,Group Title,TVG Id,TVG Name,Duration,Stream URL,TVG Logo,Metadata
1,CTG Fun TV Series New2,Barry S01E07,TV Series B2,,Chapter Seven Loud Fast and Keep Going 1080p WEBRip x265 [DDN],-1,https://movie.ctgfun.com/disk8/TV%20SERIES%20-%20PART%20TWO/Barry/Barry%20S01%201080p%20WEBRip%20x265%20%5bDDN%5d/Barry%20S01E07%20Chapter%20Seven%20Loud%20Fast%20and%20Keep%20Going%20%201080p%20WEBRip%20x265%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/cj0zZiJfFj3xn9p0K3kx8qHSyng.jpg,[]
1,CTG Fun TV Series New2,Barry S01E08,TV Series B2,,Chapter Eight Know Your Truth 1080p WEBRip x265 [DDN],-1,https://movie.ctgfun.com/disk8/TV%20SERIES%20-%20PART%20TWO/Barry/Barry%20S01%201080p%20WEBRip%20x265%20%5bDDN%5d/Barry%20S01E08%20Chapter%20Eight%20Know%20Your%20Truth%201080p%20WEBRip%20x265%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/cj0zZiJfFj3xn9p0K3kx8qHSyng.jpg,[]
1,CTG Fun TV Series New2,Barry S02E01,TV Series B2,,The Show Must Go On Probably 1080p WEBRip x265 [DDN],-1,"https://movie.ctgfun.com/disk8/TV%20SERIES%20-%20PART%20TWO/Barry/Barry%20S02%201080p%20WEBRip%20x265%20%5bDDN%5d/Barry%20S02E01%20The%20Show%20Must%20Go%20On,%20Probably%201080p%20WEBRip%20x265%20%5bDDN%5d.mkv",https://image.tmdb.org/t/p/w1280/cj0zZiJfFj3xn9p0K3kx8qHSyng.jpg,[]
1,CTG Fun TV Series New2,Barry S02E02,TV Series B,,The Power of No 1080p WEBRip x265 [DDN],-1,https://movie.ctgfun.com/disk8/TV%20SERIES%20-%20PART%20TWO/Barry/Barry%20S02%201080p%20WEBRip%20x265%20%5bDDN%5d/Barry%20S02E02%20The%20Power%20of%20No%201080p%20WEBRip%20x265%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/cj0zZiJfFj3xn9p0K3kx8qHSyng.jpg,[]
1,CTG Fun TV Series New2,Barry S02E03,TV Series B2,,Past Present x Future Over Yesterday 1080p WEBRip x265 [DDN],-1,https://movie.ctgfun.com/disk8/TV%20SERIES%20-%20PART%20TWO/Barry/Barry%20S02%201080p%20WEBRip%20x265%20%5bDDN%5d/Barry%20S02E03%20Past%20Present%20x%20Future%20Over%20Yesterday%201080p%20WEBRip%20x265%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/cj0zZiJfFj3xn9p0K3kx8qHSyng.jpg,[]
1,CTG Fun TV Series New2,Barry S02E04,TV Series B,,What 1080p WEBRip x265 [DDN],-1,https://movie.ctgfun.com/disk8/TV%20SERIES%20-%20PART%20TWO/Barry/Barry%20S02%201080p%20WEBRip%20x265%20%5bDDN%5d/Barry%20S02E04%20What%201080p%20WEBRip%20x265%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/cj0zZiJfFj3xn9p0K3kx8qHSyng.jpg,[]
1,CTG Fun TV Series New2,Barry S02E05,TV Series B,,Ronny Lily 1080p WEBRip x265 [DDN],-1,https://movie.ctgfun.com/disk8/TV%20SERIES%20-%20PART%20TWO/Barry/Barry%20S02%201080p%20WEBRip%20x265%20%5bDDN%5d/Barry%20S02E05%20Ronny%20Lily%201080p%20WEBRip%20x265%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/cj0zZiJfFj3xn9p0K3kx8qHSyng.jpg,[]
1,CTG Fun TV Series New2,Barry S02E06,TV Series B2,,The Truth Has a Ring to It 1080p WEBRip x265 [DDN],-1,https://movie.ctgfun.com/disk8/TV%20SERIES%20-%20PART%20TWO/Barry/Barry%20S02%201080p%20WEBRip%20x265%20%5bDDN%5d/Barry%20S02E06%20The%20Truth%20Has%20a%20Ring%20to%20It%201080p%20WEBRip%20x265%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/cj0zZiJfFj3xn9p0K3kx8qHSyng.jpg,[]
1,CTG Fun TV Series New2,Barry S02E07,TV Series B2,,The Audition 1080p WEBRip x265 [DDN],-1,https://movie.ctgfun.com/disk8/TV%20SERIES%20-%20PART%20TWO/Barry/Barry%20S02%201080p%20WEBRip%20x265%20%5bDDN%5d/Barry%20S02E07%20The%20Audition%201080p%20WEBRip%20x265%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/cj0zZiJfFj3xn9p0K3kx8qHSyng.jpg,[]
1,CTG Fun TV Series New2,Barry S02E08,TV Series B,,Berkman Block 1080p WEBRip x265 [DDN],-1,https://movie.ctgfun.com/disk8/TV%20SERIES%20-%20PART%20TWO/Barry/Barry%20S02%201080p%20WEBRip%20x265%20%5bDDN%5d/Barry%20S02E08%20Berkman%20Block%201080p%20WEBRip%20x265%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/cj0zZiJfFj3xn9p0K3kx8qHSyng.jpg,[]
1,CTG Fun TV Series New2,Barry S04E01,TV Series B,,1080p WEBRip x265 [DDN],-1,https://movie.ctgfun.com/disk8/TV%20SERIES%20-%20PART%20TWO/Barry/Barry%20S04%201080p%20WEBRip%20x265%20%5bDDN%5d/Barry.S04E01.1080p.WEBRip.x265%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/cj0zZiJfFj3xn9p0K3kx8qHSyng.jpg,[]
1,CTG Fun TV Series New2,Barry S04E02,TV Series B2,,1080p WEBRip x265 [DDN],-1,https://movie.ctgfun.com/disk8/TV%20SERIES%20-%20PART%20TWO/Barry/Barry%20S04%201080p%20WEBRip%20x265%20%5bDDN%5d/Barry.S04E02.1080p.WEBRip.x265%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/cj0zZiJfFj3xn9p0K3kx8qHSyng.jpg,[]
1,CTG Fun TV Series New2,Barry S04E03,TV Series B2,,1080p WEBRip x265 [DDN],-1,https://movie.ctgfun.com/disk8/TV%20SERIES%20-%20PART%20TWO/Barry/Barry%20S04%201080p%20WEBRip%20x265%20%5bDDN%5d/Barry.S04E03.1080p.WEBRip.x265%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/cj0zZiJfFj3xn9p0K3kx8qHSyng.jpg,[]
1,CTG Fun TV Series New2,Barry S04E04,TV Series B2,,1080p WEBRip x265 [DDN],-1,https://movie.ctgfun.com/disk8/TV%20SERIES%20-%20PART%20TWO/Barry/Barry%20S04%201080p%20WEBRip%20x265%20%5bDDN%5d/Barry.S04E04.1080p.WEBRip.x265%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/cj0zZiJfFj3xn9p0K3kx8qHSyng.jpg,[]
1,CTG Fun TV Series New2,Barry S04E05,TV Series B,,1080p WEBRip x265 [DDN],-1,https://movie.ctgfun.com/disk8/TV%20SERIES%20-%20PART%20TWO/Barry/Barry%20S04%201080p%20WEBRip%20x265%20%5bDDN%5d/Barry.S04E05.1080p.WEBRip.x265%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/cj0zZiJfFj3xn9p0K3kx8qHSyng.jpg,[]
1,CTG Fun TV Series New2,Barry S04E06,TV Series B2,,1080p WEBRip x265 [DDN],-1,https://movie.ctgfun.com/disk8/TV%20SERIES%20-%20PART%20TWO/Barry/Barry%20S04%201080p%20WEBRip%20x265%20%5bDDN%5d/Barry.S04E06.1080p.WEBRip.x265%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/cj0zZiJfFj3xn9p0K3kx8qHSyng.jpg,[]
1,CTG Fun TV Series New2,Barry S04E07,TV Series B2,,1080p WEBRip x265 [DDN],-1,https://movie.ctgfun.com/disk8/TV%20SERIES%20-%20PART%20TWO/Barry/Barry%20S04%201080p%20WEBRip%20x265%20%5bDDN%5d/Barry.S04E07.1080p.WEBRip.x265%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/cj0zZiJfFj3xn9p0K3kx8qHSyng.jpg,[]
1,CTG Fun TV Series New2,Barry S04E08,TV Series B2,,1080p WEBRip x265 [DDN],-1,https://movie.ctgfun.com/disk8/TV%20SERIES%20-%20PART%20TWO/Barry/Barry%20S04%201080p%20WEBRip%20x265%20%5bDDN%5d/Barry.S04E08.1080p.WEBRip.x265%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/cj0zZiJfFj3xn9p0K3kx8qHSyng.jpg,[]
1,CTG Fun TV Series New,Barun Rai And The House On The Cliff 2022 Hindi S01E01,TV Series A2,,1080p WEBRip x2645 [DDN],-1,https://movie.ctgfun.com/disk9/TV%20SERIES/Barun%20Rai%20And%20The%20House%20On%20The%20Cliff/Barun%20Rai%20And%20The%20House%20On%20The%20Cliff%202022%20Hindi%20S01%201080p%20WEBRip%20x2645%20%5bDDN%5d/Barun%20Rai%20And%20The%20House%20On%20The%20Cliff%202022%20Hindi%20S01E01%201080p%20WEBRip%20x2645%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/iQvuKXiA60WH9wqsJaeabJarKF.jpg,[]
1,CTG Fun TV Series New,Barun Rai And The House On The Cliff 2022 Hindi S01E02,TV Series A2,,1080p WEBRip x2645 [DDN],-1,https://movie.ctgfun.com/disk9/TV%20SERIES/Barun%20Rai%20And%20The%20House%20On%20The%20Cliff/Barun%20Rai%20And%20The%20House%20On%20The%20Cliff%202022%20Hindi%20S01%201080p%20WEBRip%20x2645%20%5bDDN%5d/Barun%20Rai%20And%20The%20House%20On%20The%20Cliff%202022%20Hindi%20S01E02%201080p%20WEBRip%20x2645%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/iQvuKXiA60WH9wqsJaeabJarKF.jpg,[]
1,CTG Fun TV Series New,Barun Rai And The House On The Cliff 2022 Hindi S01E03,TV Series A,,1080p WEBRip x2645 [DDN],-1,https://movie.ctgfun.com/disk9/TV%20SERIES/Barun%20Rai%20And%20The%20House%20On%20The%20Cliff/Barun%20Rai%20And%20The%20House%20On%20The%20Cliff%202022%20Hindi%20S01%201080p%20WEBRip%20x2645%20%5bDDN%5d/Barun%20Rai%20And%20The%20House%20On%20The%20Cliff%202022%20Hindi%20S01E03%201080p%20WEBRip%20x2645%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/iQvuKXiA60WH9wqsJaeabJarKF.jpg,[]
1,CTG Fun TV Series New,Barun Rai And The House On The Cliff 2022 Hindi S01E04,TV Series A2,,1080p WEBRip x2645 [DDN],-1,https://movie.ctgfun.com/disk9/TV%20SERIES/Barun%20Rai%20And%20The%20House%20On%20The%20Cliff/Barun%20Rai%20And%20The%20House%20On%20The%20Cliff%202022%20Hindi%20S01%201080p%20WEBRip%20x2645%20%5bDDN%5d/Barun%20Rai%20And%20The%20House%20On%20The%20Cliff%202022%20Hindi%20S01E04%201080p%20WEBRip%20x2645%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/iQvuKXiA60WH9wqsJaeabJarKF.jpg,[]
1,CTG Fun TV Series New,Barun Rai And The House On The Cliff 2022 Hindi S01E05,TV Series A2,,1080p WEBRip x2645 [DDN],-1,https://movie.ctgfun.com/disk9/TV%20SERIES/Barun%20Rai%20And%20The%20House%20On%20The%20Cliff/Barun%20Rai%20And%20The%20House%20On%20The%20Cliff%202022%20Hindi%20S01%201080p%20WEBRip%20x2645%20%5bDDN%5d/Barun%20Rai%20And%20The%20House%20On%20The%20Cliff%202022%20Hindi%20S01E05%201080p%20WEBRip%20x2645%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/iQvuKXiA60WH9wqsJaeabJarKF.jpg,[]
1,CTG Fun TV Series New,Barun Rai And The House On The Cliff 2022 Hindi S01E06,TV Series A,,1080p WEBRip x2645 [DDN],-1,https://movie.ctgfun.com/disk9/TV%20SERIES/Barun%20Rai%20And%20The%20House%20On%20The%20Cliff/Barun%20Rai%20And%20The%20House%20On%20The%20Cliff%202022%20Hindi%20S01%201080p%20WEBRip%20x2645%20%5bDDN%5d/Barun%20Rai%20And%20The%20House%20On%20The%20Cliff%202022%20Hindi%20S01E06%201080p%20WEBRip%20x2645%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/iQvuKXiA60WH9wqsJaeabJarKF.jpg,[]
1,CTG Fun TV Series New,Based on a True Story S01E01,TV Series A2,,1080p WEBRip x265 ESub [DDN],-1,https://movie.ctgfun.com/disk9/TV%20SERIES/Based%20on%20a%20True%20Story/Based.on.a.True.Story.S01.1080p.WEBRip.x265%20%5bDDN%5d/Based.on.a.True.Story.S01E01.1080p.WEBRip.x265.ESub%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/yVWlvUHX02ARZte4aBep6GPkkck.jpg,[]
1,CTG Fun TV Series New,Based on a True Story S01E02,TV Series A2,,1080p WEBRip x265 ESub [DDN],-1,https://movie.ctgfun.com/disk9/TV%20SERIES/Based%20on%20a%20True%20Story/Based.on.a.True.Story.S01.1080p.WEBRip.x265%20%5bDDN%5d/Based.on.a.True.Story.S01E02.1080p.WEBRip.x265.ESub%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/yVWlvUHX02ARZte4aBep6GPkkck.jpg,[]
1,CTG Fun TV Series New,Based on a True Story S01E03,TV Series A2,,1080p WEBRip x265 ESub [DDN],-1,https://movie.ctgfun.com/disk9/TV%20SERIES/Based%20on%20a%20True%20Story/Based.on.a.True.Story.S01.1080p.WEBRip.x265%20%5bDDN%5d/Based.on.a.True.Story.S01E03.1080p.WEBRip.x265.ESub%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/yVWlvUHX02ARZte4aBep6GPkkck.jpg,[]
1,CTG Fun TV Series New,Based on a True Story S01E04,TV Series A,,1080p WEBRip x265 ESub [DDN],-1,https://movie.ctgfun.com/disk9/TV%20SERIES/Based%20on%20a%20True%20Story/Based.on.a.True.Story.S01.1080p.WEBRip.x265%20%5bDDN%5d/Based.on.a.True.Story.S01E04.1080p.WEBRip.x265.ESub%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/yVWlvUHX02ARZte4aBep6GPkkck.jpg,[]
1,CTG Fun TV Series New,Based on a True Story S01E05,TV Series A2,,1080p WEBRip x265 ESub [DDN],-1,https://movie.ctgfun.com/disk9/TV%20SERIES/Based%20on%20a%20True%20Story/Based.on.a.True.Story.S01.1080p.WEBRip.x265%20%5bDDN%5d/Based.on.a.True.Story.S01E05.1080p.WEBRip.x265.ESub%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/yVWlvUHX02ARZte4aBep6GPkkck.jpg,[]
1,CTG Fun TV Series New,Based on a True Story S01E06,TV Series A2,,1080p WEBRip x265 ESub [DDN],-1,https://movie.ctgfun.com/disk9/TV%20SERIES/Based%20on%20a%20True%20Story/Based.on.a.True.Story.S01.1080p.WEBRip.x265%20%5bDDN%5d/Based.on.a.True.Story.S01E06.1080p.WEBRip.x265.ESub%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/yVWlvUHX02ARZte4aBep6GPkkck.jpg,[]
1,CTG Fun TV Series New,Based on a True Story S01E07,TV Series A2,,1080p WEBRip x265 ESub [DDN],-1,https://movie.ctgfun.com/disk9/TV%20SERIES/Based%20on%20a%20True%20Story/Based.on.a.True.Story.S01.1080p.WEBRip.x265%20%5bDDN%5d/Based.on.a.True.Story.S01E07.1080p.WEBRip.x265.ESub%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/yVWlvUHX02ARZte4aBep6GPkkck.jpg,[]
1,CTG Fun TV Series New,Based on a True Story S01E08,TV Series A,,1080p WEBRip x265 ESub [DDN],-1,https://movie.ctgfun.com/disk9/TV%20SERIES/Based%20on%20a%20True%20Story/Based.on.a.True.Story.S01.1080p.WEBRip.x265%20%5bDDN%5d/Based.on.a.True.Story.S01E08.1080p.WEBRip.x265.ESub%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/yVWlvUHX02ARZte4aBep6GPkkck.jpg,[]
1,CTG Fun TV Series New,Bastard Heavy Metal Dark Fantasy S01E01,TV Series A2,,The Arrival 1080p NF WEB DL ENG JPN x264 [DDN],-1,https://movie.ctgfun.com/disk9/TV%20SERIES/Bastard%20Heavy%20Metal%20Dark%20Fantasy/Bastard.Heavy.Metal.Dark.Fantasy.S01.1080p.WEB-DL.x264%20%5bDDN%5d/Bastard.Heavy.Metal.Dark.Fantasy.S01E01.The.Arrival.1080p.NF.WEB-DL.ENG.JPN.x264%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/3KoMq6ll73zwb3ZiY04DmgAozDl.jpg,[]
1,CTG Fun TV Series New,Bastard Heavy Metal Dark Fantasy S01E02,TV Series A,,Rampage 1080p NF WEB DL ENG JPN x264 [DDN],-1,https://movie.ctgfun.com/disk9/TV%20SERIES/Bastard%20Heavy%20Metal%20Dark%20Fantasy/Bastard.Heavy.Metal.Dark.Fantasy.S01.1080p.WEB-DL.x264%20%5bDDN%5d/Bastard.Heavy.Metal.Dark.Fantasy.S01E02.Rampage.1080p.NF.WEB-DL.ENG.JPN.x264%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/3KoMq6ll73zwb3ZiY04DmgAozDl.jpg,[]
1,CTG Fun TV Series New,Bastard Heavy Metal Dark Fantasy S01E03,TV Series A2,,Abduction 1080p NF WEB DL ENG JPN x264 [DDN],-1,https://movie.ctgfun.com/disk9/TV%20SERIES/Bastard%20Heavy%20Metal%20Dark%20Fantasy/Bastard.Heavy.Metal.Dark.Fantasy.S01.1080p.WEB-DL.x264%20%5bDDN%5d/Bastard.Heavy.Metal.Dark.Fantasy.S01E03.Abduction.1080p.NF.WEB-DL.ENG.JPN.x264%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/3KoMq6ll73zwb3ZiY04DmgAozDl.jpg,[]
1,CTG Fun TV Series New,Bastard Heavy Metal Dark Fantasy S01E04,TV Series A,,Invasion 1080p NF WEB DL ENG JPN x264 [DDN],-1,https://movie.ctgfun.com/disk9/TV%20SERIES/Bastard%20Heavy%20Metal%20Dark%20Fantasy/Bastard.Heavy.Metal.Dark.Fantasy.S01.1080p.WEB-DL.x264%20%5bDDN%5d/Bastard.Heavy.Metal.Dark.Fantasy.S01E04.Invasion.1080p.NF.WEB-DL.ENG.JPN.x264%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/3KoMq6ll73zwb3ZiY04DmgAozDl.jpg,[]
1,CTG Fun TV Series New,Bastard Heavy Metal Dark Fantasy S01E05,TV Series A,,Showdown 1080p NF WEB DL ENG JPN x264 [DDN],-1,https://movie.ctgfun.com/disk9/TV%20SERIES/Bastard%20Heavy%20Metal%20Dark%20Fantasy/Bastard.Heavy.Metal.Dark.Fantasy.S01.1080p.WEB-DL.x264%20%5bDDN%5d/Bastard.Heavy.Metal.Dark.Fantasy.S01E05.Showdown.1080p.NF.WEB-DL.ENG.JPN.x264%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/3KoMq6ll73zwb3ZiY04DmgAozDl.jpg,[]
1,CTG Fun TV Series New,Bastard Heavy Metal Dark Fantasy S01E06,TV Series A,,Destiny 1080p NF WEB DL ENG JPN x264 [DDN],-1,https://movie.ctgfun.com/disk9/TV%20SERIES/Bastard%20Heavy%20Metal%20Dark%20Fantasy/Bastard.Heavy.Metal.Dark.Fantasy.S01.1080p.WEB-DL.x264%20%5bDDN%5d/Bastard.Heavy.Metal.Dark.Fantasy.S01E06.Destiny.1080p.NF.WEB-DL.ENG.JPN.x264%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/3KoMq6ll73zwb3ZiY04DmgAozDl.jpg,[]
1,CTG Fun TV Series New,Bastard Heavy Metal Dark Fantasy S01E07,TV Series A,,The Demon Beast 1080p NF WEB DL ENG JPN x264 [DDN],-1,https://movie.ctgfun.com/disk9/TV%20SERIES/Bastard%20Heavy%20Metal%20Dark%20Fantasy/Bastard.Heavy.Metal.Dark.Fantasy.S01.1080p.WEB-DL.x264%20%5bDDN%5d/Bastard.Heavy.Metal.Dark.Fantasy.S01E07.The.Demon.Beast.1080p.NF.WEB-DL.ENG.JPN.x264%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/3KoMq6ll73zwb3ZiY04DmgAozDl.jpg,[]
1,CTG Fun TV Series New,Bastard Heavy Metal Dark Fantasy S01E08,TV Series A2,,The Progenitor 1080p NF WEB DL ENG JPN x264 [DDN],-1,https://movie.ctgfun.com/disk9/TV%20SERIES/Bastard%20Heavy%20Metal%20Dark%20Fantasy/Bastard.Heavy.Metal.Dark.Fantasy.S01.1080p.WEB-DL.x264%20%5bDDN%5d/Bastard.Heavy.Metal.Dark.Fantasy.S01E08.The.Progenitor.1080p.NF.WEB-DL.ENG.JPN.x264%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/3KoMq6ll73zwb3ZiY04DmgAozDl.jpg,[]
1,CTG Fun TV Series New,Bastard Heavy Metal Dark Fantasy S01E09,TV Series A,,Blue Nail 1080p NF WEB DL ENG JPN x264 [DDN],-1,https://movie.ctgfun.com/disk9/TV%20SERIES/Bastard%20Heavy%20Metal%20Dark%20Fantasy/Bastard.Heavy.Metal.Dark.Fantasy.S01.1080p.WEB-DL.x264%20%5bDDN%5d/Bastard.Heavy.Metal.Dark.Fantasy.S01E09.Blue.Nail.1080p.NF.WEB-DL.ENG.JPN.x264%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/3KoMq6ll73zwb3ZiY04DmgAozDl.jpg,[]
1,CTG Fun TV Series New,Bastard Heavy Metal Dark Fantasy S01E10,TV Series A2,,The Goddess of Thunder 1080p NF WEB DL ENG JPN x264 [DDN],-1,https://movie.ctgfun.com/disk9/TV%20SERIES/Bastard%20Heavy%20Metal%20Dark%20Fantasy/Bastard.Heavy.Metal.Dark.Fantasy.S01.1080p.WEB-DL.x264%20%5bDDN%5d/Bastard.Heavy.Metal.Dark.Fantasy.S01E10.The.Goddess.of.Thunder.1080p.NF.WEB-DL.ENG.JPN.x264%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/3KoMq6ll73zwb3ZiY04DmgAozDl.jpg,[]
1,CTG Fun TV Series New,Bastard Heavy Metal Dark Fantasy S01E11,TV Series A2,,Prophecy 1080p NF WEB DL ENG JPN x264 [DDN],-1,https://movie.ctgfun.com/disk9/TV%20SERIES/Bastard%20Heavy%20Metal%20Dark%20Fantasy/Bastard.Heavy.Metal.Dark.Fantasy.S01.1080p.WEB-DL.x264%20%5bDDN%5d/Bastard.Heavy.Metal.Dark.Fantasy.S01E11.Prophecy.1080p.NF.WEB-DL.ENG.JPN.x264%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/3KoMq6ll73zwb3ZiY04DmgAozDl.jpg,[]
1,CTG Fun TV Series New,Bastard Heavy Metal Dark Fantasy S01E12,TV Series A2,,Life or Death 1080p NF WEB DL ENG JPN x264 [DDN],-1,https://movie.ctgfun.com/disk9/TV%20SERIES/Bastard%20Heavy%20Metal%20Dark%20Fantasy/Bastard.Heavy.Metal.Dark.Fantasy.S01.1080p.WEB-DL.x264%20%5bDDN%5d/Bastard.Heavy.Metal.Dark.Fantasy.S01E12.Life.or.Death.1080p.NF.WEB-DL.ENG.JPN.x264%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/3KoMq6ll73zwb3ZiY04DmgAozDl.jpg,[]
1,CTG Fun TV Series New,Bastard Heavy Metal Dark Fantasy S01E13,TV Series A,,Wavering 1080p NF WEB DL ENG JPN x264 [DDN],-1,https://movie.ctgfun.com/disk9/TV%20SERIES/Bastard%20Heavy%20Metal%20Dark%20Fantasy/Bastard.Heavy.Metal.Dark.Fantasy.S01.1080p.WEB-DL.x264%20%5bDDN%5d/Bastard.Heavy.Metal.Dark.Fantasy.S01E13.Wavering.1080p.NF.WEB-DL.ENG.JPN.x264%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/3KoMq6ll73zwb3ZiY04DmgAozDl.jpg,[]
1,CTG Fun TV Series New3,Batman Caped Crusader S01E01,TV Series C,,1080p WEBRip x265 [DDN],-1,https://movie.ctgfun.com/disk6/TV%20Series%20Part%20Three/Batman%20Caped%20Crusader/Batman.Caped.Crusader.S01.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA/Batman.Caped.Crusader.S01E01.1080p.WEBRip.x265%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/vTqkpDUe1DUUPcHDpcf0RT0gIQ0.jpg,[]
1,CTG Fun TV Series New3,Batman Caped Crusader S01E02,TV Series C,,1080p WEBRip x265 [DDN],-1,https://movie.ctgfun.com/disk6/TV%20Series%20Part%20Three/Batman%20Caped%20Crusader/Batman.Caped.Crusader.S01.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA/Batman.Caped.Crusader.S01E02.1080p.WEBRip.x265%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/vTqkpDUe1DUUPcHDpcf0RT0gIQ0.jpg,[]
1,CTG Fun TV Series New3,Batman Caped Crusader S01E03,TV Series C,,1080p WEBRip x265 [DDN],-1,https://movie.ctgfun.com/disk6/TV%20Series%20Part%20Three/Batman%20Caped%20Crusader/Batman.Caped.Crusader.S01.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA/Batman.Caped.Crusader.S01E03.1080p.WEBRip.x265%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/vTqkpDUe1DUUPcHDpcf0RT0gIQ0.jpg,[]
1,CTG Fun TV Series New3,Batman Caped Crusader S01E04,TV Series C,,1080p WEBRip x265 [DDN],-1,https://movie.ctgfun.com/disk6/TV%20Series%20Part%20Three/Batman%20Caped%20Crusader/Batman.Caped.Crusader.S01.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA/Batman.Caped.Crusader.S01E04.1080p.WEBRip.x265%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/vTqkpDUe1DUUPcHDpcf0RT0gIQ0.jpg,[]
1,CTG Fun TV Series New3,Batman Caped Crusader S01E05,TV Series C2,,1080p WEBRip x265 [DDN],-1,https://movie.ctgfun.com/disk6/TV%20Series%20Part%20Three/Batman%20Caped%20Crusader/Batman.Caped.Crusader.S01.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA/Batman.Caped.Crusader.S01E05.1080p.WEBRip.x265%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/vTqkpDUe1DUUPcHDpcf0RT0gIQ0.jpg,[]
1,CTG Fun TV Series New3,Batman Caped Crusader S01E06,TV Series C,,1080p WEBRip x265 [DDN],-1,https://movie.ctgfun.com/disk6/TV%20Series%20Part%20Three/Batman%20Caped%20Crusader/Batman.Caped.Crusader.S01.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA/Batman.Caped.Crusader.S01E06.1080p.WEBRip.x265%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/vTqkpDUe1DUUPcHDpcf0RT0gIQ0.jpg,[]
1,CTG Fun TV Series New3,Batman Caped Crusader S01E07,TV Series C,,1080p WEBRip x265 [DDN],-1,https://movie.ctgfun.com/disk6/TV%20Series%20Part%20Three/Batman%20Caped%20Crusader/Batman.Caped.Crusader.S01.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA/Batman.Caped.Crusader.S01E07.1080p.WEBRip.x265%20%5bDDN%5d.mkv,https://image.tmdb.org/t/p/w1280/vTqkpDUe1DUUPcHDpcf0RT0gIQ0.jpg,[]
